iso3,gcm,scenario,variable,from_year,to_year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
ISR,bccr_bcm2_0,a2,tas,2040,2059,34.10896850585924,34.29304443359348,33.59791748046884,33.45108520507808,35.491993408202,34.765115966798,34.9238793945344,34.823200683596,35.108262939452,35.1345532226576,34.9141015625,34.3883728027364
ISR,bccr_bcm2_0,b1,tas,2040,2059,32.67717529296884,32.83176391601576,33.02531005859384,34.17402954101756,34.25832763672172,34.279157714846,34.1819946289076,34.6953417968696,33.85140502929944,33.25463867187464,33.80488891601468,32.895078125
ISR,bccr_bcm2_0,a2,tas,2060,2079,35.0958264160172,34.8567309570344,35.1552954101576,35.241955566404,35.3815588378904,36.2069067382844,37.1506762695272,37.3817517089864,36.9597229003904,36.8311828613288,36.4368066406304,35.2863623046848
ISR,bccr_bcm2_0,b1,tas,2060,2079,33.16971435546884,33.64521362304692,33.46618041992192,34.17717163086068,34.64014648437536,34.60235351562608,35.3111584472672,34.672819824219204,34.6519018554656,34.22443481445416,34.6041992187464,33.91709228515976
ISR,bccr_bcm2_0,a2,tas,2080,2099,36.076993408202,36.8029589843732,36.1844396972636,36.6643115234384,36.8691735839864,38.7190844726576,38.2617785644556,39.6007592773424,38.994160156250004,39.1337524414076,38.632127685544404,36.6261889648424
ISR,bccr_bcm2_0,b1,tas,2080,2099,33.35930541992264,34.18135742187428,33.87260864257664,34.612911376952,35.9685583496096,35.408222656250004,34.884548339846,35.1893859863288,35.0729528808632,34.9783605957056,34.7048999023424,33.0389880371096
ITA,bccr_bcm2_0,a2,tas,2020,2039,33.95354125976474,34.05827941894526,33.91813415527346,34.36614746093726,34.44638977050794,33.58203491211008,33.33433898925783,32.921527709960785,33.37548278808621,32.29053527832037,32.48559753417973,34.17236328125048
ITA,bccr_bcm2_0,b1,tas,2020,2039,33.63277343749946,34.018300170898456,33.59094299316512,33.88640380859354,33.55723510742162,33.616689453125,33.84498168945422,33.69665527343654,33.77650390624916,33.44216064453146,31.709578247070333,34.23807067871168
ITA,bccr_bcm2_0,a2,tas,2040,2059,35.2340106201164,34.57024230957104,34.791419067383,35.2525006103528,34.4227874755844,34.6296582031238,34.6184906005868,33.4520483398445,33.70286437988192,33.45370361328104,34.0100054931647,34.32406616210972
ITA,bccr_bcm2_0,b1,tas,2040,2059,34.56497253417842,34.42839233398442,33.85308776855402,34.0769049072281,33.75296203613282,34.29913635253802,34.14828308105456,33.5494055175779,33.42047180175746,34.09469726562554,32.990010986328016,34.45445556640688
ITA,bccr_bcm2_0,a2,tas,2060,2079,36.1129425048836,34.9755096435542,36.189969482423,36.9428460693368,35.7486175537136,36.1040820312494,36.0804083251976,35.69708984375,35.6716784667962,34.4699444580074,34.5967944335936,35.5462109375
ITA,bccr_bcm2_0,b1,tas,2060,2079,35.3254663085942,35.2882684326164,35.3262188720708,35.6955572509778,34.7535418701185,34.76307983398604,34.90650817871084,34.55520385742276,34.367546386718,33.34084289550789,32.47589843749994,34.64964599609402
ITA,bccr_bcm2_0,a2,tas,2080,2099,36.7637945556638,37.654533081056,37.128060913085,38.0528057861318,36.6176123046872,37.5576867675788,37.5130218505856,37.9052172851582,37.830155029296805,35.907869873045,35.1065911865222,36.9704986572266
ITA,bccr_bcm2_0,b1,tas,2080,2099,35.372764282226,35.1755212402352,35.1179144287106,35.6592218017586,35.4907482910166,35.4369134521496,35.219127807617,34.14535522461068,34.5019311523442,33.95483215332032,33.765363769531284,34.07384521484384
MAR,bccr_bcm2_0,a2,tas,2020,2039,32.73740509033193,33.60333374023415,33.83825164794959,34.98349670410253,34.7960671997081,33.23960662841825,34.05640991210852,33.77056488037079,34.51078521728654,33.20501617431653,32.79887084960948,33.58014160156268
MAR,bccr_bcm2_0,b1,tas,2020,2039,33.30782073974615,34.33487213134724,34.62260131835969,34.381360778806936,33.33381988525394,32.7391024780274,34.46641693115096,33.60963165283256,33.6579852294923,32.71408660888673,32.18198303222656,32.97078491210951
MAR,bccr_bcm2_0,a2,tas,2040,2059,33.81349945068464,35.01309387206912,35.5337799072278,36.41992340087903,35.78474334716609,34.36334594726756,34.41571228027472,34.39553314209098,34.94910400390697,33.79776153564344,33.39422821044941,33.14871673583981
MAR,bccr_bcm2_0,b1,tas,2040,2059,33.31618957519547,34.09519165039238,35.2452679443374,35.65345672607414,34.809489746093476,34.32686035156367,34.50891754150457,34.18369201660244,34.77170227050671,34.39219329834224,33.04065795898442,33.31839508056644
MAR,bccr_bcm2_0,a2,tas,2060,2079,34.5796310424803,35.7714004516592,37.509281005858696,37.844026184082196,37.0547106933596,36.302814636231204,36.9466546630856,36.817496643065,37.880451354981204,36.1361959838897,35.0627301025385,34.923824462891304
MAR,bccr_bcm2_0,b1,tas,2060,2079,33.79852233886685,35.1914129638691,36.7780776977534,36.941688842773104,36.36151184081984,34.93938934326344,35.34281005859276,35.26734497070146,35.3641619873048,34.815724487304436,33.49297882080149,34.54353820800653
MAR,bccr_bcm2_0,a2,tas,2080,2099,36.2414669799803,38.1228756713852,39.3702798461909,40.5446194458014,39.6704098510745,38.5727740478501,39.1349609374991,38.9530905151361,38.9993127441404,38.051893005371596,36.8453112792962,36.3006173706035
MAR,bccr_bcm2_0,b1,tas,2080,2099,34.47324218750189,34.66267669677704,36.2604321289058,37.0157723999042,35.34473815918178,34.84792266845684,35.84378662109321,35.8611120605462,36.1445126342774,34.9806567382808,34.06488311767631,34.05548706054584
MDA,bccr_bcm2_0,a2,tas,2020,2039,36.7101135253904,34.6044079589828,34.2708410644556,35.5073742675788,36.324855957038,33.31996337890616,33.9834826660172,35.0770397949212,34.032108154298,33.61046386718732,32.56748779296848,35.5579882812464
MDA,bccr_bcm2_0,b1,tas,2020,2039,36.9692150878904,34.292868652338804,34.890920410154,35.8411059570344,34.3879003906268,34.6354113769556,35.1294445800752,35.2886035156196,33.73345581054656,34.1609118652364,33.16070556640616,37.773677978513604
MDA,bccr_bcm2_0,a2,tas,2040,2059,40.836951904298004,37.143370361325196,37.043977050780796,38.317841796873196,36.0115039062464,35.649174804692,37.999666748048,36.0893530273424,35.0326989746132,35.0062109375,34.659086914061604,37.4275976562464
MDA,bccr_bcm2_0,b1,tas,2040,2059,36.937091064452,35.6078002929692,34.11623046875072,34.3943713378904,33.65962768554728,34.885592041017205,34.5805126953116,34.7888134765616,32.05211914062511,33.6930261230498,33.18475463867192,34.17343627929836
MDA,bccr_bcm2_0,a2,tas,2060,2079,41.6079064941404,38.0228808593804,39.2321569824248,40.84126953125,38.573966064452,37.7561657714864,38.0863818359384,39.2997778320308,37.1097192382808,35.8555200195308,36.0558666992156,37.670834960942
MDA,bccr_bcm2_0,b1,tas,2060,2079,38.7225671386748,37.5558850097636,37.339454345705605,37.6421057128868,34.29641723632736,35.0037939453152,36.1664660644556,36.6871191406268,34.6537145996096,33.77612670898604,32.97582763671884,34.33130981445164
MDA,bccr_bcm2_0,a2,tas,2080,2099,42.2532543945344,42.195795898442,42.542062988280804,43.886437988280804,38.6502111816368,39.5963427734384,40.0979455566404,41.254157714846,39.345404052732796,37.3506164550824,35.5174267578116,39.9838964843732
MDA,bccr_bcm2_0,b1,tas,2080,2099,40.556756591798,37.4311022949176,35.6008349609348,37.6144091796848,36.148536376955605,36.3419506835924,36.2986096191404,34.686036376952,35.2325732421884,33.48093505859348,34.7811889648424,35.6376721191404
NZL,bccr_bcm2_0,a2,tas,2020,2039,33.8982118879055,33.85265982491512,34.265941946847306,34.10671277727449,34.111511448452276,33.78668692452504,33.92937970842766,33.664634704590284,33.752933393203655,33.6583469935832,34.04595249720867,33.77390158516942
NZL,bccr_bcm2_0,b1,tas,2020,2039,33.6888497488829,33.70905674525647,33.801381138392536,33.819094630649175,33.56353302002028,33.41134490966787,33.660528564453735,33.377820914132215,33.524086216518114,33.56179286411769,33.62605699811637,33.73120204380532
NZL,bccr_bcm2_0,a2,tas,2040,2059,34.845670863559526,34.49505201067175,34.849918256486646,35.12505907331156,34.90392390659857,34.573463003976286,34.79164167131857,34.4184537615125,34.10349339076353,34.39705200195354,34.699568394252715,35.10543866838806
NZL,bccr_bcm2_0,b1,tas,2040,2059,34.43317347935281,34.43887656075573,34.88584551129931,34.86485181536021,34.640989685056724,34.269914681571585,34.502191162108375,33.98556104387613,34.00795549665159,34.073581150598834,33.99102281842912,34.65363377162467
NZL,bccr_bcm2_0,a2,tas,2060,2079,35.92653132847357,35.945747593469854,36.017319597517144,36.25031018938293,36.1119864327575,36.097700282506146,35.727323695593284,35.504154096330716,35.3114990234375,35.51135014125179,35.632093811036,35.85302886962814
NZL,bccr_bcm2_0,b1,tas,2060,2079,35.65365251813536,35.18470698765286,35.72493024553572,35.46341247558779,35.144393048968354,34.9463056291835,34.999542236327,34.683979579381784,34.40707898821051,34.66215013776543,35.162567574638,35.65107465471564
NZL,bccr_bcm2_0,a2,tas,2080,2099,37.36284266880629,37.42540980747671,37.4291314261295,37.78664419991686,37.67556065150622,37.03806130545564,37.172418212892715,36.457582964216,36.41179940359829,36.597507585798716,36.76952209472407,37.03675864083543
NZL,bccr_bcm2_0,b1,tas,2080,2099,35.59888371058822,35.358793204171356,35.673070853098146,35.89442770821672,36.10740944998593,35.696544320242786,35.168957301547785,35.03769422258686,35.13589433942514,35.4128616333005,35.57671486990829,35.82227303641143
PRT,bccr_bcm2_0,a2,tas,2020,2039,32.613366699218815,32.90127912248849,32.97754385811924,33.23070809500576,33.422086007254656,32.65365905761743,33.22455575125579,33.16035243443064,33.31915196010144,32.97352600097664,32.32902875627776,33.059070260183425
PRT,bccr_bcm2_0,b1,tas,2020,2039,32.77861284528461,33.32332284109983,33.43681945800873,33.08385620117197,33.23710763113846,32.7393916538783,33.395557948521926,33.14587402343699,33.141244070870215,32.7604461669923,32.56370849609352,33.10408281598713
PRT,bccr_bcm2_0,a2,tas,2040,2059,33.37364022391194,33.628621128626946,33.80105939592701,34.083827863421256,34.690477207727554,33.871214948381855,33.7037754603794,33.542562866210346,33.976805332728844,33.75093427385553,32.98896571568077,33.27514386858269
PRT,bccr_bcm2_0,b1,tas,2040,2059,33.14915030343213,33.281453159877074,33.66826215471474,33.87160339355429,33.676246861050075,33.46650608607706,33.996949550085326,33.80862034388956,33.598447963169384,33.17590985979432,32.62982264927447,33.34085780552471
PRT,bccr_bcm2_0,a2,tas,2060,2079,34.91355852399586,34.69390258789014,35.37076241629271,35.30209786551243,35.61730739048686,35.179172624861856,35.254060145786426,35.379237583706,35.834679739812714,35.22816380091843,35.04768197195943,35.238855852399716
PRT,bccr_bcm2_0,b1,tas,2060,2079,33.68145359584233,34.0694828578391,34.37925022670386,34.80482918875923,34.988265555243544,34.200687081473475,33.90299290248273,33.7130863734659,34.15092293875588,34.020056152346385,33.25511736188664,34.031835065570256
PRT,bccr_bcm2_0,a2,tas,2080,2099,35.532685198102996,35.923731776646285,36.23601815360086,36.568978445869575,36.88572998046971,36.55527692522257,37.15497741698857,36.8288129534,36.567926897318856,36.49806954520186,35.329139927453426,35.70923156738514
